brand,quantity,List_Price,price,ean13,description,name,image,option,category
Christian Louboutin,254,135,675,,"Decollete 554 stands out for her long pointed toe and superfine stiletto heel.  Whether you're dashing off to a  meeting or an evening date, this 100mm version in classic black leather provides a poised look for the strong Louboutin woman.                     Product care<br/>Reference : 3130314BK01<br />                    Color : Black<br/>                            Material : Kid<br/>                                            Heel height : 100mm<br/>                                                    Collection : Classic<br/>",Christian Louboutin decollete 554 100 mm,/cl/christianlouboutin-decollete-3130314_BK01_1_1200x1200.jpg|||/cl/christianlouboutin-decollete-3130314_BK01_2_1200x1200.jpg|||/cl/christianlouboutin-decollete-3130314_BK01_3_1200x1200.jpg|||/cl/christianlouboutin-decollete-3130314_BK01_40_1200x1200.jpg,1:US 6 (EUR 36)|||1:US 6.5 (EUR 36.5)|||1:US 7 (EUR 37)|||1:US 7.5 (EUR 37.5)|||1:US 8 (EUR 38)|||1:US 8.5 (EUR 38.5)|||1:US 9 (EUR 39)|||1:US 9.5 (EUR 39.5)|||1:US 10 (EUR 40)|||1:US 10.5 (EUR 40.5)|||1:US 11 (EUR 41),Home|||Women|||Pumps & High Heels|||abc
Christian Louboutin,254,135,675,,"Ron Ron is defined by her round toe, low cut vamp, and sexy arch. Standing 100mm tall, this black suede pump is the perfect classic to transition your looks from day to night.                    Product care<br/>Reference : 3080438BK01<br />                    Color : Black<br/>                            Material : Suede<br/>                                            Heel height : 100mm<br/>                                                    Collection : Classic<br/>",Christian Louboutin ron ron 100 mm,/cl/christianlouboutin-ronron-3080438_BK01_1_1200x1200.jpg|||/cl/christianlouboutin-ronron-3080438_BK01_2_1200x1200.jpg|||/cl/christianlouboutin-ronron-3080438_BK01_3_1200x1200.jpg|||/cl/christianlouboutin-ronron-3080438_BK01_40_1200x1200.jpg,1:US 6 (EUR 36)|||1:US 6.5 (EUR 36.5)|||1:US 7 (EUR 37)|||1:US 7.5 (EUR 37.5)|||1:US 8 (EUR 38)|||1:US 8.5 (EUR 38.5)|||1:US 9 (EUR 39)|||1:US 9.5 (EUR 39.5)|||1:US 10 (EUR 40)|||1:US 10.5 (EUR 40.5)|||1:US 11 (EUR 41),Home|||Women|||Pumps & High Heels|||abc
Christian Louboutin,254,135,675,,"The ever-graceful ""Simple Pump"" is the shoe Monsieur Louboutin says every lady should have in her closet. Her round toe and sturdy stiletto heel make for a classic shape that glows from sunrise to sunset, and beyond. This 70mm version in black kid leather is a top choice for your collection.                    Product care<br/>Reference : 3080376BK01<br />                    Color : Black<br/>                            Material : Leather<br/>                                            Heel height : 70mm<br/>                                                    Collection : Classic<br/>",Christian Louboutin simple pump 70 mm,/cl/christianlouboutin-simplepump-3080376_bk01_1_1200x1200.jpg|||/cl/christianlouboutin-simplepump-3080376_bk01_2_1200x1200.jpg|||/cl/christianlouboutin-simplepump-3080376_bk01_3_1200x1200.jpg|||/cl/christianlouboutin-simplepump-3080376_bk01_40_1200x1200.jpg,1:US 6 (EUR 36)|||1:US 6.5 (EUR 36.5)|||1:US 7 (EUR 37)|||1:US 7.5 (EUR 37.5)|||1:US 8 (EUR 38)|||1:US 8.5 (EUR 38.5)|||1:US 9 (EUR 39)|||1:US 9.5 (EUR 39.5)|||1:US 10 (EUR 40)|||1:US 10.5 (EUR 40.5)|||1:US 11 (EUR 41),Home|||Women|||Pumps & High Heels|||abc
Christian Louboutin,254,165,825,,"Feminine and timeless, ""Fifi"" is a single sole must-have for the Louboutin lady. Her round toe and slender heel provide a sophisticated silhouette that is perfect for a day in the office or an evening out on the town. Try her 70mm version in ultra-chic pony leopard for a staple style you will rely on for many seasons to come.                    Product care<br/>Reference : 3141133A009<br />                    Color : Leopard<br/>                            Material : Printed Pony<br/>                                            Heel height : 70mm<br/>                                                    Collection : FW14<br/>",Christian Louboutin fifi 70 mm,/cl/christianlouboutin-fifi-3141133_A009_1_1200x1200.jpg|||/cl/christianlouboutin-fifi-3141133_A009_2_1200x1200.jpg|||/cl/christianlouboutin-fifi-3141133_A009_3_1200x1200.jpg|||/cl/christianlouboutin-fifi-3141133_A009_40_1200x1200.jpg,1:US 6 (EUR 36)|||1:US 6.5 (EUR 36.5)|||1:US 7 (EUR 37)|||1:US 7.5 (EUR 37.5)|||1:US 8 (EUR 38)|||1:US 8.5 (EUR 38.5)|||1:US 9 (EUR 39)|||1:US 9.5 (EUR 39.5)|||1:US 10 (EUR 40)|||1:US 10.5 (EUR 40.5)|||1:US 11 (EUR 41),Home|||Women|||Pumps & High Heels|||abc
Christian Louboutin,254,135,675,,"A new variation on a very classic theme, ""Pigalle Follies"" is our iconic ""Pigalle"" refitted with a superfine stiletto heel. The effect is a daring new ""Pigalle"" with a plunging 100mm arch. Go for classic glamour this season in smooth black suede.                    Product care<br/>Reference : 3140596BK01<br />                    Color : Black<br/>                            Material : Suede<br/>                                            Heel height : 100mm<br/>                                                    Collection : FW14<br/>",Christian Louboutin pigalle follies 100 mm,/cl/christianlouboutin-pigallefollies-3140596_BK01_1_1200x1200_2.jpg|||/cl/christianlouboutin-pigallefollies-3140596_BK01_2_1200x1200_2.jpg|||/cl/christianlouboutin-pigallefollies-3140596_BK01_3_1200x1200_2.jpg|||/cl/christianlouboutin-pigallefollies-3140596_BK01_40_1200x1200_2.jpg,1:US 6 (EUR 36)|||1:US 6.5 (EUR 36.5)|||1:US 7 (EUR 37)|||1:US 7.5 (EUR 37.5)|||1:US 8 (EUR 38)|||1:US 8.5 (EUR 38.5)|||1:US 9 (EUR 39)|||1:US 9.5 (EUR 39.5)|||1:US 10 (EUR 40)|||1:US 10.5 (EUR 40.5)|||1:US 11 (EUR 41),Home|||Women|||Pumps & High Heels|||abc
Christian Louboutin,254,175,875,,"For the ladies who have always admired our beautiful ""Bianca"" but were intimidated by her towering heel, this 120mm version is for you. Her clever platform means you only feel about 3.5"" of height, so slip her on and prepare to strut.                     Product care<br/>Reference : 1120449BK01<br />                    Color : Black<br/>                            Material : Patent Leather<br/>                                            Heel height : 120mm<br/>                                        Front platform : 40mm<br/>                                        Collection : Classic<br/>",Christian Louboutin bianca 120 mm,/cl/christianlouboutin-bianca-1120449_bk01_1_1200x1200_2.jpg|||/cl/christianlouboutin-bianca-1120449_bk01_2_1200x1200_2.jpg|||/cl/christianlouboutin-bianca-1120449_bk01_3_1200x1200_2.jpg|||/cl/christianlouboutin-bianca-1120449_bk01_40_1200x1200_2.jpg,1:US 6 (EUR 36)|||1:US 6.5 (EUR 36.5)|||1:US 7 (EUR 37)|||1:US 7.5 (EUR 37.5)|||1:US 8 (EUR 38)|||1:US 8.5 (EUR 38.5)|||1:US 9 (EUR 39)|||1:US 9.5 (EUR 39.5)|||1:US 10 (EUR 40)|||1:US 10.5 (EUR 40.5)|||1:US 11 (EUR 41),Home|||Women|||Pumps & High Heels|||abc
Christian Louboutin,254,165,825,,"Decollete 554 stands out for her long pointed toe and superfine stiletto heel. Whether you're dashing off to a daytime meeting or evening date, this 70mm version in ultra chic pony leopard provides a strong and sexy look for the woman on the move.                    Product care<br/>Reference : 3140733A009<br />                    Color : Leopard<br/>                            Material : Printed Pony<br/>                                            Heel height : 70mm<br/>                                                    Collection : Classic<br/>",Christian Louboutin decollete 554 70 mm,/cl/christianlouboutin-decollete-3140733_A009_1_1200x1200.jpg|||/cl/christianlouboutin-decollete-3140733_A009_2_1200x1200.jpg|||/cl/christianlouboutin-decollete-3140733_A009_3_1200x1200.jpg|||/cl/christianlouboutin-decollete-3140733_A009_40_1200x1200.jpg,1:US 6 (EUR 36)|||1:US 6.5 (EUR 36.5)|||1:US 7 (EUR 37)|||1:US 7.5 (EUR 37.5)|||1:US 8 (EUR 38)|||1:US 8.5 (EUR 38.5)|||1:US 9 (EUR 39)|||1:US 9.5 (EUR 39.5)|||1:US 10 (EUR 40)|||1:US 10.5 (EUR 40.5)|||1:US 11 (EUR 41),Home|||Women|||Pumps & High Heels|||abc
Christian Louboutin,254,135,675,,"For those who adore our ""Pigalle,"" ""So Kate"" is sure to gather a following just as devoted. Gracefully placed on a thin heel with a long pointed toe, this 120mm beauty is the quintessential pump for true stiletto lovers. Outfitted in our luxe black suede, ""So Kate"" is simply stunning - the perfect addition to your red sole collection.                    Product care<br/>Reference : 3131128BK01<br />                    Color : Black<br/>                            Material : Suede<br/>                                            Heel height : 120mm<br/>                                                    Collection : Classic<br/>",Christian Louboutin so kate 120 mm,/cl/christianlouboutin-sokate-3131128_BK01_1_1200x1200.jpg|||/cl/christianlouboutin-sokate-3131128_BK01_2_1200x1200.jpg|||/cl/christianlouboutin-sokate-3131128_BK01_3_1200x1200.jpg|||/cl/christianlouboutin-sokate-3131128_BK01_40_1200x1200.jpg,1:US 6 (EUR 36)|||1:US 6.5 (EUR 36.5)|||1:US 7 (EUR 37)|||1:US 7.5 (EUR 37.5)|||1:US 8 (EUR 38)|||1:US 8.5 (EUR 38.5)|||1:US 9 (EUR 39)|||1:US 9.5 (EUR 39.5)|||1:US 10 (EUR 40)|||1:US 10.5 (EUR 40.5)|||1:US 11 (EUR 41),Home|||Women|||Pumps & High Heels|||abc
Christian Louboutin,254,135,675,,Her superfine stiletto heel makes "So Kate" one of the most delicate of all Louboutin pointed toe pumps. Her dramatic pitch provides you with a supremely sexy silhouette. This ultra-chic black kid leather version will become your favorite sky high pump this season.                    Product care<br/>Reference : 3130693BK01<br />                    Color : Black<br/>                            Material : Leather<br/>                                            Heel height : 120mm<br/>                                                    Collection : FW13<br/>,Christian Louboutin so kate 120 mm,/cl/christianlouboutin-sokate-3130693_BK01_1_1200x1200_1.jpg|||/cl/christianlouboutin-sokate-3130693_BK01_2_1200x1200_1.jpg|||/cl/christianlouboutin-sokate-3130693_BK01_3_1200x1200_1.jpg|||/cl/christianlouboutin-sokate-3130693_BK01_40_1200x1200_1.jpg,1:US 6 (EUR 36)|||1:US 6.5 (EUR 36.5)|||1:US 7 (EUR 37)|||1:US 7.5 (EUR 37.5)|||1:US 8 (EUR 38)|||1:US 8.5 (EUR 38.5)|||1:US 9 (EUR 39)|||1:US 9.5 (EUR 39.5)|||1:US 10 (EUR 40)|||1:US 10.5 (EUR 40.5)|||1:US 11 (EUR 41),Home|||Women|||Pumps & High Heels|||abc
Christian Louboutin,254,139,695,,Ladies seeking a lower heel for Spring/Summer will love the new 45mm "Rocket" in ultra chic "Leopardino" patent leather.  This attractive pump features a pointed toe and a sexy angular vamp that accents the shape of the foot.                        Product care<br/>Reference : 1150516BW1F<br />                    Color : Brown<br/>                            Material : Patent Leather<br/>                                            Heel height : 45mm<br/>                                                    Collection : SS15<br/>,Christian Louboutin rocket  45 mm,/cl/christianlouboutin-rocket-1150516_BW1F_1_1200x1200.jpg|||/cl/christianlouboutin-rocket-1150516_BW1F_2_1200x1200.jpg|||/cl/christianlouboutin-rocket-1150516_BW1F_3_1200x1200.jpg|||/cl/christianlouboutin-rocket-1150516_BW1F_40_1200x1200.jpg,1:US 6 (EUR 36)|||1:US 6.5 (EUR 36.5)|||1:US 7 (EUR 37)|||1:US 7.5 (EUR 37.5)|||1:US 8 (EUR 38)|||1:US 8.5 (EUR 38.5)|||1:US 9 (EUR 39)|||1:US 9.5 (EUR 39.5)|||1:US 10 (EUR 40)|||1:US 10.5 (EUR 40.5)|||1:US 11 (EUR 41),Home|||Women|||Pumps & High Heels|||abc
Christian Louboutin,254,219,1095,,Riri's voluptuous closed toe shape is highlighted by a sensuous scallop detail and sexy interlaced leather straps.  This elegant 100mm silhouette in black suede is perfect for any evening affair.                    Product care<br/>Reference : 1150744BK01<br />                    Color : Black<br/>                            Material : Suede<br/>                                            Heel height : 100mm<br/>                                                    Collection : SS15<br/>,Christian Louboutin riri 100 mm,/cl/christianlouboutin-riri-1150744_BK01_1_1200x1200.jpg|||/cl/christianlouboutin-riri-1150744_BK01_2_1200x1200.jpg|||/cl/christianlouboutin-riri-1150744_BK01_3_1200x1200.jpg|||/cl/christianlouboutin-riri-1150744_BK01_40_1200x1200.jpg,1:US 6 (EUR 36)|||1:US 6.5 (EUR 36.5)|||1:US 7 (EUR 37)|||1:US 7.5 (EUR 37.5)|||1:US 8 (EUR 38)|||1:US 8.5 (EUR 38.5)|||1:US 9 (EUR 39)|||1:US 9.5 (EUR 39.5)|||1:US 10 (EUR 40)|||1:US 10.5 (EUR 40.5)|||1:US 11 (EUR 41),Home|||Women|||Pumps & High Heels|||abc
Christian Louboutin,254,135,675,,"Corneille stands out with her unique architectural allure. Her asymmetrical toe box is a beautifully crafted detail that adds a sophisticated touch to her single sole shape. In black jazz calf leather, she is a style you will rely on for many seasons to come.                    Product care<br/>Reference : 1120254BK01<br />                    Color : Black<br/>                            Material : Leather<br/>                                            Heel height : 100mm<br/>                                                    Collection : Classic<br/>",Christian Louboutin corneille 100 mm,/cl/christianlouboutin-corneille-1120254_BK01_1_1200x1200_44.jpg|||/cl/christianlouboutin-corneille-1120254_BK01_2_1200x1200_44.jpg|||/cl/christianlouboutin-corneille-1120254_BK01_3_1200x1200_44.jpg|||/cl/christianlouboutin-corneille-1120254_BK01_40_1200x1200_44.jpg,1:US 6 (EUR 36)|||1:US 6.5 (EUR 36.5)|||1:US 7 (EUR 37)|||1:US 7.5 (EUR 37.5)|||1:US 8 (EUR 38)|||1:US 8.5 (EUR 38.5)|||1:US 9 (EUR 39)|||1:US 9.5 (EUR 39.5)|||1:US 10 (EUR 40)|||1:US 10.5 (EUR 40.5)|||1:US 11 (EUR 41),Home|||Women|||Pumps & High Heels|||abc
Christian Louboutin,254,175,875,,"Front Double is one of Spring/Summer's freshest picks.  Her elegant 100mm silhouette features slight peek of decollete. Channeling the spirit of art deco luxury, this ""Patent Leopardino"" beauty will complete any look this season.                       Product care<br/>Reference : 1150559CN1G<br />                    Color : Version Leopard<br/>                            Material : Patent Leather<br/>                                            Heel height : 100mm<br/>                                                    Collection : SS15<br/>",Christian Louboutin front double 100 mm,/cl/christianlouboutin-frontdouble-1150559_CN1G_1_1200x1200.jpg|||/cl/christianlouboutin-frontdouble-1150559_CN1G_2_1200x1200.jpg|||/cl/christianlouboutin-frontdouble-1150559_CN1G_3_1200x1200.jpg|||/cl/christianlouboutin-frontdouble-1150559_CN1G_40_1200x1200.jpg,1:US 6 (EUR 36)|||1:US 6.5 (EUR 36.5)|||1:US 7 (EUR 37)|||1:US 7.5 (EUR 37.5)|||1:US 8 (EUR 38)|||1:US 8.5 (EUR 38.5)|||1:US 9 (EUR 39)|||1:US 9.5 (EUR 39.5)|||1:US 10 (EUR 40)|||1:US 10.5 (EUR 40.5)|||1:US 11 (EUR 41),Home|||Women|||Pumps & High Heels|||abc
Christian Louboutin,254,135,675,,"Decollete 312 is a pioneer of the contemporary 100mm silhouette.  Her thick, tapered heel and smooth almond toe create a gracious balance of form and functionality.  Try this fresh new look in black jazz calf leather for a style that reigns in the office and after hours.                    Product care<br/>Reference : 1150304BK01<br />                    Color : Black<br/>                            Material : Leather<br/>                                            Heel height : 100mm<br/>                                                    Collection : SS15<br/>",Christian Louboutin decollete 312 100 mm,/cl/christianlouboutin-decollete-1150304_BK01_1_1200x1200.jpg|||/cl/christianlouboutin-decollete-1150304_BK01_2_1200x1200.jpg|||/cl/christianlouboutin-decollete-1150304_BK01_3_1200x1200.jpg|||/cl/christianlouboutin-decollete-1150304_BK01_40_1200x1200.jpg,1:US 6 (EUR 36)|||1:US 6.5 (EUR 36.5)|||1:US 7 (EUR 37)|||1:US 7.5 (EUR 37.5)|||1:US 8 (EUR 38)|||1:US 8.5 (EUR 38.5)|||1:US 9 (EUR 39)|||1:US 9.5 (EUR 39.5)|||1:US 10 (EUR 40)|||1:US 10.5 (EUR 40.5)|||1:US 11 (EUR 41),Home|||Women|||Pumps & High Heels|||abc
Christian Louboutin,254,159,795,,"Monsieur Louboutin once said, ""I prefer shoes that undress to shoes that dress."" Behold ""Follies Resille,"" the new barely-there 45mm mid-heel pump. Her irresistible black fishnet upper exposes nearly every inch of the foot, creating a silhouette that is exquisitely ""undressed.""                     Product care<br/>Reference : 3140893CM53<br />                    Color : Black<br/>                            Material : Fishnet<br/>                                            Heel height : 45mm<br/>                                                    Collection : FW14<br/>",Christian Louboutin follies resille 45 mm,/cl/christianlouboutin-folliesresille-3140893_CM53_1_1200x1200.jpg|||/cl/christianlouboutin-folliesresille-3140893_CM53_2_1200x1200.jpg|||/cl/christianlouboutin-folliesresille-3140893_CM53_3_1200x1200.jpg|||/cl/christianlouboutin-folliesresille-3140893_CM53_40_1200x1200.jpg,1:US 6 (EUR 36)|||1:US 6.5 (EUR 36.5)|||1:US 7 (EUR 37)|||1:US 7.5 (EUR 37.5)|||1:US 8 (EUR 38)|||1:US 8.5 (EUR 38.5)|||1:US 9 (EUR 39)|||1:US 9.5 (EUR 39.5)|||1:US 10 (EUR 40)|||1:US 10.5 (EUR 40.5)|||1:US 11 (EUR 41),Home|||Women|||Pumps & High Heels|||abc
Christian Louboutin,254,175,875,,"One of our personal favorites, ""Bianca"" is certain to give you the height and poise that every lady desires. Whether you wear her throughout the day or to dance the night away, this round toe pump will become the only pair of heels you need.                    Product care<br/>Reference : 3090188BK01<br />                    Color : Black<br/>                            Material : Leather<br/>                                            Heel height : 140mm<br/>                                        Front platform : 40mm<br/>                                        Collection : Classic<br/>",Christian Louboutin bianca 140 mm,/cl/christianlouboutin-bianca-3090188_bk01_1_1200x1200_2.jpg|||/cl/christianlouboutin-bianca-3090188_bk01_2_1200x1200_2.jpg|||/cl/christianlouboutin-bianca-3090188_bk01_3_1200x1200_2.jpg|||/cl/christianlouboutin-bianca-3090188_bk01_40_1200x1200_2.jpg,1:US 6 (EUR 36)|||1:US 6.5 (EUR 36.5)|||1:US 7 (EUR 37)|||1:US 7.5 (EUR 37.5)|||1:US 8 (EUR 38)|||1:US 8.5 (EUR 38.5)|||1:US 9 (EUR 39)|||1:US 9.5 (EUR 39.5)|||1:US 10 (EUR 40)|||1:US 10.5 (EUR 40.5)|||1:US 11 (EUR 41),Home|||Women|||Pumps & High Heels|||abc
Christian Louboutin,254,135,675,,"Decollete 554 stands out for her long pointed toe and superfine stiletto heel. Whether you're dashing to a daytime meeting or an evening date, this 85mm version in classic black patent leather is a strong and sexy pump who's perfect for the woman on the move.                     Product care<br/>Reference : 3140498BK01<br />                    Color : Black<br/>                            Material : Patent Leather<br/>                                            Heel height : 85mm<br/>                                                    Collection : Classic<br/>",Christian Louboutin decollete 554 85 mm,/cl/christianlouboutin-decollete-3140498_BK01_1_1200x1200.jpg|||/cl/christianlouboutin-decollete-3140498_BK01_2_1200x1200.jpg|||/cl/christianlouboutin-decollete-3140498_BK01_3_1200x1200.jpg|||/cl/christianlouboutin-decollete-3140498_BK01_40_1200x1200.jpg,1:US 6 (EUR 36)|||1:US 6.5 (EUR 36.5)|||1:US 7 (EUR 37)|||1:US 7.5 (EUR 37.5)|||1:US 8 (EUR 38)|||1:US 8.5 (EUR 38.5)|||1:US 9 (EUR 39)|||1:US 9.5 (EUR 39.5)|||1:US 10 (EUR 40)|||1:US 10.5 (EUR 40.5)|||1:US 11 (EUR 41),Home|||Women|||Pumps & High Heels|||abc
Christian Louboutin,254,135,675,,"Named after one of his favorite neighborhoods in Paris, the ¡°Pigalle¡± is one of Monsieur Louboutin¡¯s first highly coveted styles. With her perfectly pointed toe and strong stiletto heel, this 85mm, single sole style is a must-have for Loubie newcomers and collectors alike. Swathed in stunning black patent leather, your love affair with this iconic pump is sure to last a lifetime.                    Product care<br/>Reference : 1100382BK01<br />                    Color : Black<br/>                            Material : Patent Leather<br/>                                            Heel height : 85mm<br/>                                                    Collection : Classic<br/>",Christian Louboutin pigalle  85 mm,/cl/christianlouboutin-pigalle-1100382_bk01_1_1200x1200.jpg|||/cl/christianlouboutin-pigalle-1100382_bk01_2_1200x1200.jpg|||/cl/christianlouboutin-pigalle-1100382_bk01_3_1200x1200.jpg|||/cl/christianlouboutin-pigalle-1100382_bk01_40_1200x1200.jpg,1:US 6 (EUR 36)|||1:US 6.5 (EUR 36.5)|||1:US 7 (EUR 37)|||1:US 7.5 (EUR 37.5)|||1:US 8 (EUR 38)|||1:US 8.5 (EUR 38.5)|||1:US 9 (EUR 39)|||1:US 9.5 (EUR 39.5)|||1:US 10 (EUR 40)|||1:US 10.5 (EUR 40.5)|||1:US 11 (EUR 41),Home|||Women|||Pumps & High Heels|||abc
Christian Louboutin,254,189,945,,"Embrace the feminine curve this season with ""Dalida.""  Her voluptuous 100mm silhouette features a scalloped half d'orsay vamp, asymmetrical toe box, and mirage heel.  Perfect your party ensembles with this sexy black patent leather stunner.                    Product care<br/>Reference : 1151085BK01<br />                    Color : Black<br/>                            Material : Patent Leather<br/>                                            Heel height : 100mm<br/>                                                    Collection : SS15<br/>",Christian Louboutin dalida 100 mm,/cl/christianlouboutin-dalida-1151085_BK01_1_1200x1200_1424088308.jpg|||/cl/christianlouboutin-dalida-1151085_BK01_2_1200x1200_1424088308.jpg|||/cl/christianlouboutin-dalida-1151085_BK01_3_1200x1200_1424088308.jpg|||/cl/christianlouboutin-dalida-1151085_BK01_40_1200x1200_1424088308.jpg|||/cl/christianlouboutin-dalida-1151085_BK01_4_1200x1200_1424433917.jpg,1:US 6 (EUR 36)|||1:US 6.5 (EUR 36.5)|||1:US 7 (EUR 37)|||1:US 7.5 (EUR 37.5)|||1:US 8 (EUR 38)|||1:US 8.5 (EUR 38.5)|||1:US 9 (EUR 39)|||1:US 9.5 (EUR 39.5)|||1:US 10 (EUR 40)|||1:US 10.5 (EUR 40.5)|||1:US 11 (EUR 41),Home|||Women|||Pumps & High Heels|||abc
Christian Louboutin,254,159,795,,The "Neofilo" makes a resounding entrance as one of the newest classics this Fall/Winter season. The "Filo" is reinvented with a new heel to give you extra poise and confidence.                     Product care<br/>Reference : 3130218BK01<br />                    Color : Black<br/>                            Material : Patent Leather<br/>                                            Heel height : 120mm<br/>                                        Front platform : 20mm<br/>                                        Collection : FW13<br/>,Christian Louboutin neofilo 120 mm,/cl/christianlouboutin-neofilo-3130218_BK01_1_1200x1200.jpg|||/cl/christianlouboutin-neofilo-3130218_BK01_2_1200x1200.jpg|||/cl/christianlouboutin-neofilo-3130218_BK01_3_1200x1200.jpg|||/cl/christianlouboutin-neofilo-3130218_BK01_40_1200x1200.jpg,1:US 6 (EUR 36)|||1:US 6.5 (EUR 36.5)|||1:US 7 (EUR 37)|||1:US 7.5 (EUR 37.5)|||1:US 8 (EUR 38)|||1:US 8.5 (EUR 38.5)|||1:US 9 (EUR 39)|||1:US 9.5 (EUR 39.5)|||1:US 10 (EUR 40)|||1:US 10.5 (EUR 40.5)|||1:US 11 (EUR 41),Home|||Women|||Pumps & High Heels|||abc
Christian Louboutin,254,135,675,,"Monsieur Louboutin says that every girl should have a ""Simple Pump"" in her closet. From day to night, for every occasion, and for every season, this round toe pump will make any woman feel a bit more sophisticated and sexy.                    Product care<br/>Reference : 3080263BK01<br />                    Color : Black<br/>                            Material : Patent Leather<br/>                                            Heel height : 85mm<br/>                                                    Collection : Classic<br/>",Christian Louboutin simple pump 85 mm,/cl/christianlouboutin-implepump85-3080263_BK01_1_1200x1200.jpg|||/cl/christianlouboutin-implepump85-3080263_BK01_2_1200x1200.jpg|||/cl/christianlouboutin-implepump85-3080263_BK01_3_1200x1200.jpg|||/cl/christianlouboutin-implepump85-3080263_BK01_40_1200x1200.jpg,1:US 6 (EUR 36)|||1:US 6.5 (EUR 36.5)|||1:US 7 (EUR 37)|||1:US 7.5 (EUR 37.5)|||1:US 8 (EUR 38)|||1:US 8.5 (EUR 38.5)|||1:US 9 (EUR 39)|||1:US 9.5 (EUR 39.5)|||1:US 10 (EUR 40)|||1:US 10.5 (EUR 40.5)|||1:US 11 (EUR 41),Home|||Women|||Pumps & High Heels|||abc
Christian Louboutin,254,135,675,,"Our pointed toe styles are famed for their sultry allure, and our intoxicating ""Iriza"" embodies this reputation to the tee. Slip into this 45mm, half d'orsay pump and instantly take your look from simple to oh-so-sexy.                    Product care<br/>Reference : 3141059BK01<br />                    Color : Black<br/>                            Material : Patent Leather<br/>                                            Heel height : 45mm<br/>                                                    Collection : Classic<br/>",Christian Louboutin iriza 45 mm,/cl/christianlouboutin-iriza-3141059_BK01_1_1200x1200_1427713449.jpg|||/cl/christianlouboutin-iriza-3141059_BK01_2_1200x1200_1427713448.jpg|||/cl/christianlouboutin-iriza-3141059_BK01_3_1200x1200_1427713448.jpg|||/cl/christianlouboutin-iriza-3141059_BK01_40_1200x1200_1427713449.jpg,1:US 6 (EUR 36)|||1:US 6.5 (EUR 36.5)|||1:US 7 (EUR 37)|||1:US 7.5 (EUR 37.5)|||1:US 8 (EUR 38)|||1:US 8.5 (EUR 38.5)|||1:US 9 (EUR 39)|||1:US 9.5 (EUR 39.5)|||1:US 10 (EUR 40)|||1:US 10.5 (EUR 40.5)|||1:US 11 (EUR 41),Home|||Women|||Pumps & High Heels|||abc
Christian Louboutin,254,159,795,,"Pigalle Plato is our iconic ""Pigalle"" revisited. With the addition of a slender platform, she maintains every bit of the sultriness of her namesake, while offering a touch more support from below. This gorgeous 120mm black patent leather version will become a staple in your red sole collection.                      Product care<br/>Reference : 1110971BK01<br />                    Color : Black<br/>                            Material : Patent Leather<br/>                                            Heel height : 120mm<br/>                                        Front platform : 20mm<br/>                                        Collection : Classic<br/>",Christian Louboutin pigalle plato 120 mm,/cl/christianlouboutin-pigalleplato-1110971_bk01_1_1200x1200.jpg|||/cl/christianlouboutin-pigalleplato-1110971_bk01_2_1200x1200.jpg|||/cl/christianlouboutin-pigalleplato-1110971_bk01_3_1200x1200.jpg|||/cl/christianlouboutin-pigalleplato-1110971_bk01_40_1200x1200.jpg,1:US 6 (EUR 36)|||1:US 6.5 (EUR 36.5)|||1:US 7 (EUR 37)|||1:US 7.5 (EUR 37.5)|||1:US 8 (EUR 38)|||1:US 8.5 (EUR 38.5)|||1:US 9 (EUR 39)|||1:US 9.5 (EUR 39.5)|||1:US 10 (EUR 40)|||1:US 10.5 (EUR 40.5)|||1:US 11 (EUR 41),Home|||Women|||Pumps & High Heels|||abc
Christian Louboutin,254,155,775,,"Say hello to Monsieur Louboutin's marvelous new Mary Jane, the ""Charleen."" For those of you who refer to our round toe ""Ron Ron"" as your perfect pump, we suggest you snap on her close cousin as soon as possible. This single sole style is sophisticated and sexy, and is certain to be the next treasured Louboutin classic.                     Product care<br/>Reference : 1140212BK01<br />                    Color : Black <br/>                            Material : Patent Leather<br/>                                            Heel height : 100mm<br/>                                                    Collection : SS14<br/>",Christian Louboutin charleen 100 mm,/cl/christianlouboutin-charleen-1140212_BK01_1_1200x1200.jpg|||/cl/christianlouboutin-charleen-1140212_BK01_2_1200x1200.jpg|||/cl/christianlouboutin-charleen-1140212_BK01_3_1200x1200.jpg|||/cl/christianlouboutin-charleen-1140212_BK01_40_1200x1200.jpg,1:US 6 (EUR 36)|||1:US 6.5 (EUR 36.5)|||1:US 7 (EUR 37)|||1:US 7.5 (EUR 37.5)|||1:US 8 (EUR 38)|||1:US 8.5 (EUR 38.5)|||1:US 9 (EUR 39)|||1:US 9.5 (EUR 39.5)|||1:US 10 (EUR 40)|||1:US 10.5 (EUR 40.5)|||1:US 11 (EUR 41),Home|||Women|||Pumps & High Heels|||abc
